Timestamp,Username,Name,Email,Phone Number,Date,Time Start,Court Room Number,Judge Name 1,Judge Name 2,Notes,Attorneys Present,The judge was impartial,Explanation,The judge was professional,Explanation.1,The judge was rational,Explanation.2,The judge was compassionate,Explanation.3,The judge was respectful,Explanation.4,The judge was unbiased,Explanation.5,The judge was patient,Explanation.6,The judge was audible,Explanation.7,The judge was intelligible,Explanation.8,The judge's questions were relevant,Explanation.9,The judge's decision was understandable,Explanation.10,The judge was considerate,Explanation.11,The judge was punctual,Explanation.12,The judge was attentive,Explanation.13,The judge was prepared,Explanation.14,The judge was authoritative,Explanation.15,Is there anything else you wish to address?,Unnamed: 45
2021/01/06 09:30:00,Scott Tate,phillip49@grant-butler.com,Scott Tate,,2021/01/06,9:30:00,Bridgeview Courtroom 101,,,,Sandra Sims,Neutral,,Disagree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Disagree,,Disagree,,Strongly Agree,,Strongly Agree,,Agree,,Neutral,,Agree,,Agree,,Disagree,,,
2021/12/24 10:30:00,Laura White,dannysolis@clarke-hernandez.biz,Laura White,,2021/12/24,10:30:00,Chicago Courtroom 205,Erik Martinez,,,Tina Freeman,Agree,,Disagree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Neutral,,Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Neutral,,,
2021/09/22 12:30:00,Benjamin Scott,fernandeztoni@yahoo.com,Benjamin Scott,,2021/09/22,12:30:00,Bridgeview Courtroom 101,Brian Austin,,,Amber Pruitt,Strongly Agree,,Disagree,,Neutral,,Neutral,,Strongly Agree,,Strongly Disagree,,Agree,,Strongly Agree,,Neutral,,Neutral,,Strongly Disagree,,Agree,,Strongly Agree,,Strongly Disagree,,Strongly Disagree,,Agree,,I could not...,
2021/07/13 09:30:00,Theresa Schroeder,wheelertyler@gmail.com,Theresa Schroeder,,2021/07/13,9:30:00,Chicago Courtroom 100,,,,Donna Peterson,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Neutral,,Agree,,Disagree,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,The man said...,
2021/08/04 12:30:00,Jennifer Miles,aburton@osborne.com,Jennifer Miles,,2021/08/04,12:30:00,Chicago Courtroom 100,Brittany Murray,,,Alicia Greene,Strongly Agree,,Agree,,Strongly Disagree,,Strongly Agree,,Strongly Disagree,,Strongly Disagree,,Agree,,Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Strongly Disagree,,Strongly Disagree,,The attorney was...,
2021/03/17 09:30:00,Ryan Castillo,jonathanmcdonald@yahoo.com,Ryan Castillo,,2021/03/17,9:30:00,Chicago Courtroom 100,,,,Danielle Fisher,Strongly Agree,,Disagree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Strongly Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Neutral,,Neutral,,The man said...,
2021/03/03 09:30:00,Renee Smith,wrodriguez@cross-sexton.com,Renee Smith,,2021/03/03,9:30:00,Chicago Courtroom 102,,,,Ms. Patricia Liu,Strongly Disagree,,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Neutral,,Strongly Agree,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Agree,,Strongly Agree,,The police officer was...,
2021/03/12 10:00:00,Jessica Lee,paula05@kirby-nguyen.com,Jessica Lee,,2021/03/12,10:00:00,Chicago Courtroom 205,Christopher Schmidt,,,Megan Miller,Neutral,,Strongly Agree,,Neutral,,Agree,,Neutral,,Agree,,Strongly Disagree,,Disagree,,Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,The police officer was...,
2021/10/11 11:00:00,Tommy Fowler,karen23@maddox.com,Tommy Fowler,,2021/10/11,11:00:00,Chicago Courtroom 206,Cameron Wheeler,,,,Strongly Agree,,Neutral,,Strongly Agree,,Neutral,,Strongly Agree,,Neutral,,Neutral,,Strongly Disagree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Agree,,Neutral,,Agree,,patient,
2021/08/03 09:30:00,Joseph Chaney,patrick92@hill.com,Joseph Chaney,,2021/08/03,9:30:00,Chicago Courtroom 700,Marissa Young,,,Christopher Wright,Agree,,Strongly Agree,,Neutral,,Strongly Disagree,,Disagree,,Neutral,,Strongly Agree,,Strongly Disagree,,Strongly Disagree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,I could not...,
2021/05/28 12:30:00,Joseph Middleton,jenkinsanita@hotmail.com,Joseph Middleton,,2021/05/28,12:30:00,Chicago Courtroom 502,,,,Morgan Cooper,Disagree,,Agree,,Agree,,Strongly Agree,,Disagree,,Agree,,Agree,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Neutral,,Agree,,Agree,,Neutral,,The defendant...,
2021/12/08 10:00:00,Jacob Mercado,kimrobert@gmail.com,Jacob Mercado,,2021/12/08,10:00:00,Chicago Courtroom 100,Jessica Bullock,,,Courtney Russell,Agree,,Disagree,,Disagree,,Disagree,,Agree,,Strongly Agree,,Disagree,,Neutral,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Disagree,,Neutral,,Strongly Agree,,Strongly Agree,,Neutral,,,
2021/08/10 09:30:00,Eric Dennis,jennifer09@wilson-valdez.org,Eric Dennis,,2021/08/10,9:30:00,Chicago Courtroom 100,,,,Robert Lopez,Neutral,,Disagree,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Neutral,,Neutral,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Disagree,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,patient,
2021/12/14 09:30:00,Charles Spencer,barbara90@gmail.com,Charles Spencer,,2021/12/14,9:30:00,Chicago Courtroom 102,Michael Bauer,,,James Thornton,Strongly Disagree,,Agree,,Strongly Agree,,Agree,,Agree,,Disagree,,Strongly Disagree,,Neutral,,Disagree,,Agree,,Neutral,,Disagree,,Agree,,Neutral,,Strongly Agree,,Strongly Agree,,,
2021/12/03 09:30:00,Jill Weaver,ramirezandrew@gmail.com,Jill Weaver,,2021/12/03,9:30:00,Markham Courtroom 101,Logan Taylor,,,Gary White,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Disagree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Disagree,,,
2021/10/06 12:00:00,Michael Lawrence,kimberlybyrd@carter.org,Michael Lawrence,,2021/10/06,12:00:00,Chicago Courtroom 100,Gloria Allen,,,,Strongly Agree,,Strongly Agree,,Agree,,Neutral,,Agree,,Neutral,,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Neutral,,Agree,,I could not...,
2021/10/25 10:30:00,Heather Mills,omercado@yahoo.com,Heather Mills,,2021/10/25,10:30:00,Chicago Courtroom 100,James Diaz,,,Theresa Thompson,Agree,,Neutral,,Agree,,Neutral,,Strongly Disagree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Agree,,Strongly Agree,,charge was violation of bail bond,
2021/07/16 10:00:00,Jennifer Wise,lopezlisa@knapp.info,Jennifer Wise,,2021/07/16,10:00:00,Chicago Courtroom 301,,,,Melissa Johnson,Strongly Agree,,Disagree,,Strongly Agree,,Disagree,,Neutral,,Strongly Agree,,Disagree,,Agree,,Strongly Agree,,Agree,,Disagree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,,
2021/05/10 10:30:00,Charles Martinez,qmcbride@ayers-warner.info,Charles Martinez,,2021/05/10,10:30:00,Chicago Courtroom 100,Traci Gibson,,,Megan Pollard,Agree,,Neutral,,Strongly Disagree,,Strongly Agree,,Neutral,,Agree,,Agree,,Strongly Disagree,,Strongly Agree,,Neutral,,Strongly Disagree,,Strongly Disagree,,Neutral,,Neutral,,Disagree,,Strongly Agree,,and the judge explained to defendant,
2021/07/22 09:30:00,Terry Ortiz,jamesjones@white.com,Terry Ortiz,,2021/07/22,9:30:00,Chicago Courtroom 100,Lindsey Perez,,,Joanne Bradford,Strongly Agree,,Disagree,,Neutral,,Neutral,,Agree,,Neutral,,Agree,,Strongly Agree,,Neutral,,Neutral,,Neutral,,Neutral,,Strongly Agree,,Strongly Disagree,,Agree,,Neutral,,already served part of a long term and his attorney,
2021/12/24 12:00:00,Jean Erickson,justin03@yahoo.com,Jean Erickson,,2021/12/24,12:00:00,Chicago Courtroom 100,Jessica Pugh,,,Jay Gates,Strongly Disagree,,Strongly Agree,,Agree,,Strongly Disagree,,Strongly Agree,,Agree,,Strongly Disagree,,Agree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Neutral,,Strongly Disagree,,Neutral,,,
2021/07/22 10:00:00,Joshua Williams,grahamapril@armstrong-perez.net,Joshua Williams,,2021/07/22,10:00:00,Chicago Courtroom 100,Christina Boyd,,,,Strongly Agree,,Strongly Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Neutral,,Strongly Disagree,,Agree,,Agree,,Strongly Disagree,,Neutral,,Neutral,,Strongly Disagree,,The police officer was...,
2021/05/05 12:00:00,Erika Craig,xlewis@nelson.org,Erika Craig,,2021/05/05,12:00:00,Chicago Courtroom 100,Cory Smith,,,Aaron Davenport,Neutral,,Strongly Agree,,Neutral,,Disagree,,Neutral,,Strongly Agree,,Agree,,Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Agree,,Neutral,,Disagree,,The defendant...,
2021/01/20 09:30:00,Erika Craig,xlewis@nelson.org,Erika Craig,,2021/01/20,9:30:00,Chicago Courtroom 100,Carolyn Walters,,,Andre Shaw,Neutral,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Neutral,,Strongly Agree,,Agree,,Agree,,Neutral,,Strongly Disagree,,Agree,,Strongly Agree,,Neutral,,judge apologized for using male pronouns ,
2021/07/13 12:30:00,Eric Dennis,jennifer09@wilson-valdez.org,Eric Dennis,,2021/07/13,12:30:00,Chicago Courtroom 704,,,,,Strongly Agree,,Agree,,Neutral,,Strongly Disagree,,Agree,,Strongly Agree,,Strongly Disagree,,Neutral,,Neutral,,Neutral,,Agree,,Strongly Agree,,Agree,,Strongly Disagree,,Agree,,Neutral,,patient,
2021/05/26 10:30:00,Andrea Hanson,benjaminjones@reynolds-wilcox.com,Andrea Hanson,,2021/05/26,10:30:00,Chicago Courtroom 702,,,,Robert Lopez,Strongly Agree,,Agree,,Neutral,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Neutral,,Agree,,Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Disagree,,Agree,,,
2021/10/04 11:00:00,Robin Nelson,arthurroman@gmail.com,Robin Nelson,,2021/10/04,11:00:00,Chicago Courtroom 100,,,,Robert Ramos,Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Disagree,,Strongly Disagree,,Neutral,,Neutral,,,
2021/01/27 11:00:00,Lisa Crawford,obarrera@turner.com,Lisa Crawford,,2021/01/27,11:00:00,Chicago Courtroom 102,Michelle Clark,,,,Neutral,,Strongly Agree,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Disagree,,Agree,,Agree,,Strongly Agree,,,
2021/11/04 09:00:00,Jacqueline Thomas,dtaylor@kemp-bailey.org,Jacqueline Thomas,,2021/11/04,9:00:00,Chicago Courtroom 202,Jennifer Reed,,,Gerald Douglas,Neutral,,Neutral,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Agree,,Disagree,,Neutral,,Agree,,,
2021/12/28 09:30:00,Renee Smith,wrodriguez@cross-sexton.com,Renee Smith,,2021/12/28,9:30:00,Chicago Courtroom 100,Charles Lindsey,,,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Neutral,,Strongly Agree,,Strongly Disagree,,Agree,,Agree,,Agree,,Neutral,,Strongly Agree,,Strongly Disagree,,Neutral,,Agree,,Neutral,,and the judge explained to defendant,
2021/03/29 10:00:00,Joseph Jones,ystone@gmail.com,Joseph Jones,,2021/03/29,10:00:00,Chicago Courtroom 700,Zachary Hanson,,,Matthew Simpson,Strongly Agree,,Agree,,Strongly Agree,,Neutral,,Agree,,Disagree,,Strongly Disagree,,Agree,,Neutral,,Agree,,Neutral,,Disagree,,Neutral,,Strongly Agree,,Neutral,,Agree,,,
2021/12/30 09:30:00,Phillip Brooks,faulknerdavid@norris.com,Phillip Brooks,,2021/12/30,9:30:00,Chicago Courtroom 102,Cory Smith,,,,Strongly Agree,,Neutral,,Agree,,Agree,,Neutral,,Strongly Agree,,Neutral,,Neutral,,Strongly Disagree,,Agree,,Agree,,Strongly Agree,,Agree,,Neutral,,Strongly Disagree,,Disagree,,Everything seemed,
2021/02/03 09:30:00,Corey Robinson,sevans@pruitt-johnson.com,Corey Robinson,,2021/02/03,9:30:00,Chicago Courtroom 100,,,,Jason Ali,Neutral,,Agree,,Neutral,,Agree,,Strongly Agree,,Agree,,Agree,,Neutral,,Disagree,,Strongly Agree,,Strongly Disagree,,Disagree,,Disagree,,Disagree,,Disagree,,Agree,,already served part of a long term and his attorney,
2021/09/30 12:00:00,Bill Williams,osborncaroline@brown.com,Bill Williams,,2021/09/30,12:00:00,Chicago Courtroom 100,Stephen Sutton,,,Patricia Barnes,Agree,,Strongly Agree,,Disagree,,Neutral,,Agree,,Agree,,Agree,,Disagree,,Strongly Disagree,,Strongly Disagree,,Agree,,Disagree,,Neutral,,Strongly Disagree,,Agree,,Agree,,,
2021/04/22 09:30:00,Jill Weaver,ramirezandrew@gmail.com,Jill Weaver,,2021/04/22,9:30:00,Chicago Courtroom 100,,,,Daniel Gibson,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Neutral,,Agree,,The Court was...,
2021/10/25 12:30:00,Jacob Mercado,kimrobert@gmail.com,Jacob Mercado,,2021/10/25,12:30:00,Chicago Courtroom 102,Eric Bennett,,,Tiffany Byrd,Strongly Disagree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Disagree,,Agree,,Disagree,,Strongly Agree,,Disagree,,Agree,,charge was violation of bail bond,
2021/11/25 12:00:00,Jennifer Moore,jacksonmichael@yahoo.com,Jennifer Moore,,2021/11/25,12:00:00,Chicago Courtroom 102,Jason Garcia,,,Jennifer Harris,Agree,,Neutral,,Neutral,,Agree,,Agree,,Agree,,Agree,,Agree,,Disagree,,Strongly Agree,,Disagree,,Strongly Agree,,Neutral,,Neutral,,Strongly Agree,,Disagree,,,
2021/01/20 12:00:00,Corey Robinson,sevans@pruitt-johnson.com,Corey Robinson,,2021/01/20,12:00:00,Chicago Courtroom 100,,,,Jessica Dickson,Agree,,Agree,,Strongly Disagree,,Neutral,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Neutral,,Strongly Disagree,,Strongly Agree,,Neutral,,Neutral,,Agree,,Agree,,Disagree,,The hearing went quickly,
2021/09/07 12:30:00,Timothy Ferguson,trobinson@beltran.com,Timothy Ferguson,,2021/09/07,12:30:00,Chicago Courtroom 504,,,,Matthew Baker,Agree,,Agree,,Neutral,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Neutral,,Agree,,Strongly Agree,,Neutral,,Disagree,,Strongly Agree,,Neutral,,Agree,,,
2021/08/26 10:00:00,Jacqueline Salazar,sgraham@edwards.com,Jacqueline Salazar,,2021/08/26,10:00:00,Chicago Courtroom 400,,,,Sheryl Hurley,Disagree,,Strongly Agree,,Disagree,,Strongly Agree,,Neutral,,Agree,,Agree,,Agree,,Neutral,,Strongly Agree,,Neutral,,Neutral,,Strongly Agree,,Disagree,,Strongly Agree,,Agree,,Pobation office was OK with the outcome...,
2021/04/22 10:30:00,Kathleen Riggs,samanthahall@gmail.com,Kathleen Riggs,,2021/04/22,10:30:00,Chicago Courtroom 100,Amy Hicks,,,,Agree,,Agree,,Agree,,Agree,,Neutral,,Neutral,,Agree,,Agree,,Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Disagree,,,
2021/06/08 12:00:00,Michael Guerrero,clopez@miller.net,Michael Guerrero,,2021/06/08,12:00:00,Chicago Courtroom 100,,,,Jennifer Mitchell,Disagree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Disagree,,Strongly Disagree,,Agree,,Strongly Agree,,Strongly Agree,,,
2021/06/11 11:00:00,Charles Spencer,barbara90@gmail.com,Charles Spencer,,2021/06/11,11:00:00,Chicago Courtroom 102,,,,Veronica Bolton,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Neutral,,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,I think the judge was transparent...,
2021/07/30 12:30:00,Tommy Fowler,karen23@maddox.com,Tommy Fowler,,2021/07/30,12:30:00,Chicago Courtroom 100,Phillip Robbins,,,Angela Boyer,Agree,,Disagree,,Disagree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Neutral,,Neutral,,Strongly Agree,,Neutral,,Neutral,,Agree,,Strongly Agree,,Strongly Disagree,,Defendant did not have an attorney,
2021/01/11 12:30:00,Megan Clark,brookschristopher@schwartz.biz,Megan Clark,,2021/01/11,12:30:00,Chicago Courtroom 506,,,,Robert Lopez,Strongly Agree,,Neutral,,Disagree,,Neutral,,Strongly Agree,,Disagree,,Strongly Agree,,Strongly Agree,,Agree,,Disagree,,Neutral,,Strongly Agree,,Disagree,,Disagree,,Neutral,,Strongly Disagree,,,
2021/04/28 11:00:00,Jessica Lee,paula05@kirby-nguyen.com,Jessica Lee,,2021/04/28,11:00:00,Chicago Courtroom 205,Ashley Zuniga,,,Jennifer Wagner,Disagree,,Neutral,,Agree,,Strongly Disagree,,Agree,,Disagree,,Neutral,,Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Neutral,,Strongly Agree,,,
2021/04/05 10:00:00,Andrew Walker,leah32@hotmail.com,Andrew Walker,,2021/04/05,10:00:00,Chicago Courtroom 205,Jeffrey Smith,,,Sheryl Hurley,Strongly Agree,,Strongly Agree,,Neutral,,Neutral,,Agree,,Strongly Agree,,Neutral,,Disagree,,Agree,,Agree,,Agree,,Disagree,,Strongly Disagree,,Agree,,Strongly Agree,,Neutral,,PD asked for community service,
2021/01/06 09:30:00,Cheyenne Harris,alisonlopez@kim.com,Cheyenne Harris,,2021/01/06,9:30:00,Chicago Courtroom 102,Alejandro Kim,,,Angela Casey,Strongly Agree,,Agree,,Neutral,,Agree,,Strongly Disagree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Disagree,,Strongly Disagree,,Strongly Agree,,Disagree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,The Judge was...,
2021/03/01 09:30:00,Nicholas Spencer,branchtammy@gmail.com,Nicholas Spencer,,2021/03/01,9:30:00,Chicago Courtroom 102,Anthony Clark,,,Linda Sparks,Agree,,Disagree,,Agree,,Agree,,Agree,,Neutral,,Disagree,,Agree,,Neutral,,Neutral,,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Neutral,,charge was violation of bail bond,
2021/09/01 09:30:00,Joshua Williams,grahamapril@armstrong-perez.net,Joshua Williams,,2021/09/01,9:30:00,Chicago Courtroom 100,Courtney Christian,,,Nicole Webb,Strongly Agree,,Disagree,,Strongly Disagree,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Disagree,,Agree,,Strongly Agree,,PD asked for community service,
2021/08/13 11:00:00,Erika Craig,xlewis@nelson.org,Erika Craig,,2021/08/13,11:00:00,Chicago Courtroom 100,Jamie Erickson,,,,Agree,,Agree,,Agree,,Disagree,,Neutral,,Strongly Disagree,,Agree,,Disagree,,Neutral,,Strongly Agree,,Strongly Agree,,Disagree,,Strongly Disagree,,Agree,,Neutral,,Strongly Agree,,was very understanding of folks,
2021/04/29 09:00:00,Cheyenne Harris,alisonlopez@kim.com,Cheyenne Harris,,2021/04/29,9:00:00,Chicago Courtroom 506,John Lewis,,,Heidi Miller,Agree,,Strongly Agree,,Neutral,,Disagree,,Agree,,Agree,,Strongly Disagree,,Disagree,,Strongly Agree,,Neutral,,Neutral,,Neutral,,Strongly Agree,,Agree,,Agree,,Strongly Disagree,,The hearing went quickly,
2021/12/21 12:00:00,Timothy Ferguson,trobinson@beltran.com,Timothy Ferguson,,2021/12/21,12:00:00,Chicago Courtroom 306,Phillip Graham,,,Jeremy Ray,Strongly Agree,,Neutral,,Neutral,,Strongly Disagree,,Strongly Agree,,Neutral,,Strongly Agree,,Agree,,Neutral,,Agree,,Agree,,Agree,,Agree,,Disagree,,Strongly Agree,,Strongly Agree,,The hearing went quickly,
2021/10/14 12:00:00,Cassie Bailey,jgreen@hotmail.com,Cassie Bailey,,2021/10/14,12:00:00,Chicago Courtroom 101,Samuel Nguyen,,,Brenda Adams,Agree,,Disagree,,Agree,,Strongly Agree,,Neutral,,Agree,,Strongly Agree,,Neutral,,Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Neutral,,Agree,,,
2021/01/08 12:00:00,Anna Jackson,hughesjessica@cruz.com,Anna Jackson,,2021/01/08,12:00:00,Chicago Courtroom 100,Craig Adams,,,,Neutral,,Agree,,Agree,,Disagree,,Disagree,,Strongly Agree,,Agree,,Disagree,,Strongly Agree,,Agree,,Strongly Disagree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Agree,,,
2021/11/26 10:00:00,Travis Rodriguez,jacobsondale@yahoo.com,Travis Rodriguez,,2021/11/26,10:00:00,Chicago Courtroom 100,Cynthia Stevens,,,John Guerrero,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Disagree,,Neutral,,Disagree,,Strongly Agree,,Neutral,,Strongly Agree,,Agree,,charge was violation of bail bond,
2021/03/25 12:00:00,Lisa Rangel,danielbrown@yahoo.com,Lisa Rangel,,2021/03/25,12:00:00,Chicago Courtroom 100,Tamara Diaz,,,,Neutral,,Neutral,,Neutral,,Strongly Disagree,,Disagree,,Disagree,,Strongly Agree,,Disagree,,Agree,,Neutral,,Disagree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Disagree,,Neutral,,,
2021/10/12 09:30:00,Terry Ortiz,jamesjones@white.com,Terry Ortiz,,2021/10/12,9:30:00,Chicago Courtroom 100,Kim Mills,,,Hannah Nicholson,Strongly Disagree,,Neutral,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Disagree,,Agree,,Agree,,Agree,,Disagree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Disagree,,Neutral,,Agree,,,
2021/05/25 09:00:00,Elijah Thompson,oconnordaniel@webb.org,Elijah Thompson,,2021/05/25,9:00:00,Chicago Courtroom 700,Cynthia Cowan,,,Edgar Weiss,Strongly Agree,,Strongly Agree,,Neutral,,Neutral,,Strongly Disagree,,Agree,,Agree,,Neutral,,Agree,,Strongly Agree,,Strongly Disagree,,Strongly Disagree,,Agree,,Neutral,,Disagree,,Strongly Disagree,,,
2021/07/26 12:30:00,Jose Escobar,dianegould@liu.com,Jose Escobar,,2021/07/26,12:30:00,Chicago Courtroom 100,Casey Allison,,,Rita Rodriguez,Neutral,,Agree,,Strongly Agree,,Neutral,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Neutral,,Agree,,Strongly Agree,,Agree,,Agree,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,,
2021/08/23 12:30:00,Daniel Miller,heidiwilliams@hotmail.com,Daniel Miller,,2021/08/23,12:30:00,Chicago Courtroom 100,,,,Rick Kirby,Agree,,Strongly Disagree,,Disagree,,Neutral,,Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,The Judge was...,
2021/11/30 12:30:00,Corey Robinson,sevans@pruitt-johnson.com,Corey Robinson,,2021/11/30,12:30:00,Chicago Courtroom 100,,,,Jeffrey Smith Jr.,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Strongly Disagree,,Strongly Agree,,Neutral,,Neutral,,Neutral,,Agree,,Strongly Agree,,Agree,,Neutral,,I could not...,
2021/02/22 09:00:00,Ronald Miller,randywilliams@long-martin.biz,Ronald Miller,,2021/02/22,9:00:00,Chicago Courtroom 100,Elizabeth Romero,,,Theresa Thompson,Neutral,,Neutral,,Strongly Disagree,,Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Agree,,Strongly Agree,,Strongly Disagree,,Agree,,Neutral,,Agree,,Strongly Agree,,,
2021/10/06 09:30:00,Jacqueline Thomas,dtaylor@kemp-bailey.org,Jacqueline Thomas,,2021/10/06,9:30:00,Chicago Courtroom 100,Rebecca Davis,,,Kimberly Johnson,Agree,,Agree,,Neutral,,Neutral,,Neutral,,Neutral,,Strongly Agree,,Agree,,Neutral,,Strongly Disagree,,Strongly Agree,,Neutral,,Agree,,Strongly Agree,,Disagree,,Neutral,,PD asked for community service,
2021/09/03 12:30:00,Jacob Mercado,kimrobert@gmail.com,Jacob Mercado,,2021/09/03,12:30:00,Chicago Courtroom 100,Scott Payne,,,Veronica Bolton,Agree,,Disagree,,Agree,,Neutral,,Agree,,Agree,,Agree,,Agree,,Neutral,,Strongly Disagree,,Agree,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,was very understanding of folks,
2021/02/15 10:00:00,Jacqueline Thomas,dtaylor@kemp-bailey.org,Jacqueline Thomas,,2021/02/15,10:00:00,Chicago Courtroom 100,Jonathan Doyle,,,Danielle Fisher,Agree,,Agree,,Strongly Disagree,,Agree,,Agree,,Disagree,,Neutral,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Agree,,Agree,,Strongly Agree,,,
